airbnb_listing_id,number_of_bedrooms,number_of_bathrooms,number_of_guests,listing_type,owner_id,suburb_norm,perfil,noites,receita_bruta,adr,adr_mediana,data_min,data_max,receita_anual_potencial,receita_anual_60,is_superhost
41147466,0,2.0,6,apartamento,227013163,Meia Praia,Studio/1q,45,58084.8334,537.8225314814815,540.0,2025-03-07,2025-04-20,196305.22399074075,117783.13439444445,True
52365560,1,1.0,4,apartamento,227594061,Meia Praia,Studio/1q,75,24340.0,324.53333333333336,300.0,2025-02-05,2025-04-20,118454.66666666667,71072.8,False
37708447,3,2.0,10,apartamento,178028206,Meia Praia,3q+,44,79124.0,791.24,700.0,2025-02-16,2025-04-20,288802.6,173281.55999999997,True
784836681288428817,2,1.0,5,apartamento,487523223,Casa Branca,2q,65,24530.0,377.38461538461536,370.0,2025-01-23,2025-04-07,137745.3846153846,82647.23076923075,False
1171049670344322120,3,3.0,8,apartamento,244081776,Meia Praia,3q+,61,41369.0,678.1803278688525,599.0,2025-02-19,2025-04-20,247535.81967213115,148521.49180327868,True
1254489827996538747,3,3.0,8,apartamento,596915180,Meia Praia,3q+,74,91659.6666,1238.6441432432432,1190.0,2025-01-12,2025-04-07,452105.1122837838,271263.06737027026,True
1320994692912931266,2,1.0,5,apartamento,227777128,Centro,2q,99,269679.5,1087.4173387096773,865.0,2025-01-06,2025-04-20,396907.32862903224,238144.39717741933,False
21295667,3,4.0,9,apartamento,147436857,Meia Praia,3q+,53,89657.49986,679.2234837878788,517.0,2025-02-27,2025-04-20,247916.57158257574,148749.94294954542,False
973272705231391942,2,1.0,4,apartamento,96045548,Meia Praia,2q,45,13550.0,301.1111111111111,240.0,2025-02-15,2025-03-31,109905.55555555555,65943.33333333333,True
1045916135727198441,2,2.0,6,apartamento,478019252,Meia Praia,2q,59,103302.2501,688.6816673333334,650.0,2025-02-21,2025-04-20,251368.8085766667,150821.285146,False
900757690500508426,2,2.0,8,apartamento,108479878,Meia Praia,2q,60,77741.0,653.2857142857143,795.0,2025-01-12,2025-04-17,238449.28571428574,143069.57142857145,False
821574780923920105,3,3.0,6,apartamento,439660269,Meia Praia,3q+,54,52014.0,611.9294117647058,600.0,2025-02-15,2025-04-20,223354.23529411762,134012.54117647058,False
39583346,3,3.0,6,apartamento,120964560,Meia Praia,3q+,50,70548.20834,592.8420868907563,700.0,2025-01-27,2025-04-19,216387.36171512603,129832.41702907562,True
52059007,2,2.0,6,apartamento,3062823,Centro,2q,105,233428.123,922.6408023715414,1000.0,2025-01-06,2025-04-20,336763.89286561264,202058.33571936758,False
42625075,3,2.0,8,apartamento,219606283,Meia Praia,3q+,61,163050.75,1072.702302631579,1000.0,2025-01-06,2025-04-20,391536.3404605263,234921.80427631576,False
46710652,3,3.0,9,apartamento,333431124,Meia Praia,3q+,71,108423.0,595.7307692307693,550.0,2025-01-26,2025-04-20,217441.73076923078,130465.03846153847,False
40209404,1,1.0,4,apartamento,137095078,Centro,Studio/1q,73,63853.5,347.0298913043478,311.0,2025-01-14,2025-04-20,126665.91032608695,75999.54619565216,True
52758042,4,4.0,8,apartamento,108479878,Meia Praia,3q+,103,806180.0,3019.4007490636704,3000.0,2025-01-08,2025-04-20,1102081.2734082397,661248.7640449438,False
837646263953285868,2,2.0,7,apartamento,433491007,Meia Praia,2q,68,80981.2167,482.03105178571434,460.0,2025-01-18,2025-04-17,175941.33390178572,105564.80034107143,True
46724379,2,1.0,7,apartamento,377630426,Meia Praia,2q,100,112901.8334,474.3774512605042,481.0,2025-01-10,2025-04-19,173147.76971008402,103888.6618260504,True
40191152,4,5.0,10,apartamento,99685826,Meia Praia,3q+,76,151981.3333,1999.7543855263157,2500.0,2025-01-22,2025-04-07,729910.3507171052,437946.21043026313,False
790006111813482352,2,2.0,6,apartamento,168733553,Meia Praia,2q,68,29037.0,427.0147058823529,405.0,2025-01-18,2025-04-07,155860.36764705883,93516.22058823529,False
29302246,2,1.0,5,apartamento,130014999,Casa Branca,2q,58,22894.0,394.7241379310345,400.0,2025-01-22,2025-04-06,144074.3103448276,86444.58620689655,False
51683537,2,2.0,5,apartamento,201292310,Meia Praia,2q,28,32240.5,441.6506849315069,400.0,2025-02-23,2025-04-12,161202.5,96721.5,True
1218889785346856352,2,2.0,7,apartamento,308986574,Meia Praia,2q,30,17241.0,574.7,505.0,2025-01-14,2025-02-27,209765.50000000003,125859.30000000002,False
780376166619260652,3,3.0,6,apartamento,312224536,Meia Praia,3q+,44,23296.0,529.4545454545455,429.0,2025-02-23,2025-04-07,193250.90909090912,115950.54545454547,False
892721989592935461,2,2.0,6,apartamento,504021760,Centro,2q,49,47721.5,378.7420634920635,350.0,2025-01-19,2025-04-16,138240.85317460317,82944.5119047619,False
53492577,3,2.0,8,apartamento,433162432,Meia Praia,3q+,28,8190.0,292.5,300.0,2025-03-04,2025-04-07,106762.5,64057.5,False
978410400232267791,2,2.0,6,apartamento,536674716,Centro,2q,31,12285.83334,396.317204516129,400.0,2025-03-01,2025-03-31,144655.77964838708,86793.46778903225,False
16570256,3,3.0,10,apartamento,109165105,Meia Praia,3q+,47,23400.79298,497.8892123404255,523.0,2025-02-09,2025-04-06,181729.5625042553,109037.73750255318,False
52354467,3,2.0,6,apartamento,31856877,Meia Praia,3q+,68,93441.5,584.009375,450.0,2025-02-01,2025-04-20,213163.421875,127898.05312499999,True
47816646,2,2.0,4,apartamento,162290634,Ilhota,2q,73,38562.0,528.2465753424658,590.0,2025-01-12,2025-04-06,192810.00000000003,115686.00000000001,True
42138941,2,2.0,4,apartamento,252425745,Meia Praia,2q,69,81600.0,1182.608695652174,1200.0,2025-01-27,2025-04-05,431652.1739130435,258991.3043478261,False
42704327,3,3.0,8,apartamento,340165323,Centro,3q+,84,264632.0001,1290.8878053658536,1394.0,2025-01-16,2025-04-20,471174.0489585366,282704.42937512195,False
42013117,2,2.0,6,apartamento,236385921,Meia Praia,2q,26,14794.1666,569.0064076923077,590.0,2025-01-29,2025-03-12,207687.33880769231,124612.40328461539,False
27981528,3,2.0,6,apartamento,50656328,Casa Branca,3q+,61,80597.25,555.8431034482759,500.0,2025-01-15,2025-04-20,202882.7327586207,121729.63965517242,True
1184078920130796920,2,2.0,4,apartamento,15890874,Morretes,2q,70,29002.0,414.3142857142857,407.5,2025-02-05,2025-04-19,151224.7142857143,90734.82857142857,True
1062221285605590578,3,3.0,8,apartamento,211908900,Centro,3q+,82,79566.8571,589.3841266666666,500.0,2025-01-13,2025-04-20,215125.2062333333,129075.12373999998,False
41533462,3,3.0,10,apartamento,10550294,Meia Praia,3q+,71,44052.0,620.4507042253521,750.0,2025-01-12,2025-04-07,226464.5070422535,135878.7042253521,True
53645678,3,2.0,7,apartamento,173859664,Meia Praia,3q+,61,80055.0,734.4495412844037,770.0,2025-02-19,2025-04-20,268074.08256880735,160844.4495412844,False
47402735,2,2.0,6,apartamento,330683989,Centro,2q,66,30493.7,462.0257575757576,399.0,2025-01-25,2025-04-20,168639.40151515152,101183.64090909091,False
946609581890906389,3,2.0,7,apartamento,57580549,Meia Praia,3q+,37,31422.83334,413.45833342105266,396.16667,2025-02-25,2025-04-14,150912.29169868422,90547.37501921052,True
1084601543056055517,4,3.0,12,apartamento,201616042,Meia Praia,3q+,63,85496.0,1357.079365079365,1400.0,2025-02-04,2025-04-07,495333.9682539682,297200.38095238095,True
1021217453140595481,1,1.0,4,hotel,545794498,Meia Praia,Studio/1q,46,18346.0,398.82608695652175,330.0,2025-01-07,2025-04-06,145571.52173913043,87342.91304347826,False
1052110098791057231,2,2.0,6,apartamento,227777128,Meia Praia,2q,53,68053.0,673.7920792079208,575.0,2025-01-08,2025-04-20,245934.10891089108,147560.46534653465,False
831740758559247685,3,2.0,5,apartamento,475370954,Meia Praia,3q+,34,82122.0,805.1176470588235,800.0,2025-02-21,2025-03-31,293867.9411764706,176320.76470588235,False
40320100,2,2.0,5,apartamento,62313742,Morretes,2q,75,58741.4999,783.2199986666667,760.8333,2025-02-03,2025-04-19,285875.29951333336,171525.179708,False
16350860,2,2.0,5,apartamento,38708367,Meia Praia,2q,65,39255.75,603.9346153846154,653.0,2025-02-03,2025-04-20,220436.13461538462,132261.68076923076,True
1198703061430420363,1,1.0,4,apartamento,589186275,Centro,Studio/1q,40,36390.5,391.2956989247312,400.0,2025-02-26,2025-04-20,142822.9301075269,85693.75806451614,True
1282577030741754149,1,1.0,2,apartamento,227777128,Centro,Studio/1q,72,72593.6667,398.86630054945056,382.0,2025-01-17,2025-04-20,145586.19970054945,87351.71982032967,False
801271167231006592,2,2.0,6,apartamento,442511487,Meia Praia,2q,40,20407.66666,251.94650197530862,250.0,2025-03-12,2025-04-20,91960.47322098765,55176.28393259259,True
38638326,3,3.0,6,apartamento,4678179,Meia Praia,3q+,80,131735.0835,665.3287045454546,675.0,2025-01-24,2025-04-20,242844.97715909092,145706.98629545455,True
1317427472349939673,3,2.0,9,casa,491887423,Centro,3q+,91,91000.0,1000.0,1000.0,2025-01-06,2025-04-06,365000.0,219000.0,False
53605382,4,3.0,7,apartamento,224709540,Centro,3q+,39,27800.0,712.8205128205128,700.0,2025-01-21,2025-04-07,260179.4871794872,156107.6923076923,False
52646204,4,4.0,10,apartamento,37074549,Meia Praia,3q+,66,168848.8,987.4198830409356,899.0,2025-02-01,2025-04-20,360408.2573099415,216244.9543859649,True
40560834,2,2.0,9,apartamento,137095078,Centro,2q,90,162357.8334,718.397492920354,736.0,2025-01-16,2025-04-20,262215.08491592924,157329.05094955754,True
1208704132667695539,1,1.0,2,apartamento,227777128,Centro,Studio/1q,95,148525.25,616.2873443983402,600.0,2025-01-10,2025-04-20,224944.88070539417,134966.9284232365,False
1045459185575382038,2,2.0,5,apartamento,323636986,Morretes,2q,93,136630.0,550.9274193548387,550.0,2025-01-12,2025-04-20,201088.50806451612,120653.10483870967,True
53669499,3,3.0,6,apartamento,25984866,Meia Praia,3q+,59,127617.0,721.0,810.0,2025-01-20,2025-03-19,263165.0,157899.0,True
21607605,4,3.0,11,apartamento,93056854,Meia Praia,3q+,47,36617.3333,779.0921978723404,650.0,2025-01-25,2025-04-17,284368.65222340426,170621.19133404255,False
721635424816164605,3,4.0,8,apartamento,480585598,Meia Praia,3q+,59,107487.9999,751.664334965035,740.0,2025-01-29,2025-04-20,274357.48226223775,164614.48935734265,True
31284638,3,0.0,8,apartamento,130899725,Centro,3q+,40,81090.0,932.0689655172414,990.0,2025-01-31,2025-04-19,340205.1724137931,204123.10344827586,True
46036384,2,2.0,6,apartamento,229738159,Morretes,2q,58,46379.5,341.0257352941176,330.0,2025-01-23,2025-04-20,124474.39338235294,74684.63602941176,True
53717416,3,2.0,6,apartamento,227777128,Meia Praia,3q+,76,122435.5832,687.8403550561798,644.0,2025-01-21,2025-04-20,251061.7295955056,150637.03775730336,False
21324331,2,1.0,6,apartamento,154361388,Meia Praia,2q,34,74211.0,797.9677419354839,802.0,2025-02-05,2025-03-24,291258.22580645164,174754.93548387097,True
27022969,4,4.0,8,apartamento,158715358,Meia Praia,3q+,60,258970.1666,1726.4677773333333,1808.0,2025-01-08,2025-03-08,630160.7387266667,378096.44323599996,False
782548209247570691,3,3.0,8,apartamento,363548107,Meia Praia,3q+,54,92392.1667,699.9406568181819,700.0,2025-02-11,2025-04-20,255478.3397386364,153287.00384318182,True
799251513158018593,3,2.0,6,apartamento,407863529,Morretes,3q+,60,79304.3762,550.7248347222222,500.0,2025-02-20,2025-04-20,201014.5646736111,120608.73880416666,True
1153552657765472365,2,2.0,4,apartamento,25087975,Centro,2q,35,30729.50004,393.9679492307692,344.75,2025-02-04,2025-04-20,143798.30146923076,86278.98088153846,False
633809099013662442,3,2.0,7,apartamento,365165683,Meia Praia,3q+,42,48947.0,466.16190476190474,450.0,2025-02-05,2025-04-17,170149.09523809524,102089.45714285714,True
1139831117529014384,3,2.0,6,apartamento,532186286,Tabuleiro Dos Oliveiras,3q+,82,133336.0,625.9906103286385,610.0,2025-01-24,2025-04-20,228486.57276995305,137091.94366197183,True
708045427082372124,2,2.0,5,apartamento,233212126,Centro,2q,94,315732.0,1252.904761904762,1250.0,2025-01-13,2025-04-20,457310.2380952381,274386.14285714284,False
1213824251801309412,3,3.0,6,apartamento,227777128,Meia Praia,3q+,72,210414.25,1125.2098930481284,993.0,2025-01-14,2025-04-20,410701.61096256686,246420.9665775401,False
1030981527494824971,2,2.0,5,apartamento,287171574,Morretes,2q,27,22051.16668,297.9887389189189,250.0,2025-02-07,2025-04-08,108765.8897054054,65259.53382324323,True
771134836709283777,3,2.0,8,apartamento,367477498,Meia Praia,3q+,15,5367.0,357.8,300.0,2025-02-23,2025-04-07,130597.0,78358.2,False
18505349,3,2.0,6,apartamento,113630743,Centro,3q+,30,41243.0,634.5076923076923,650.0,2025-03-15,2025-04-13,231595.3076923077,138957.1846153846,True
980310639590708922,2,2.0,4,apartamento,227777128,Meia Praia,2q,91,148172.8333,664.452167264574,594.0,2025-01-10,2025-04-20,242525.0410515695,145515.0246309417,False
841394344184198064,3,4.0,8,apartamento,333991592,Centro,3q+,31,58991.0,662.8202247191011,600.0,2025-01-21,2025-03-31,241929.38202247192,145157.62921348316,False
12931525,3,1.0,6,apartamento,22866354,Meia Praia,3q+,46,45932.99994,417.57272672727277,400.0,2025-01-15,2025-04-20,152414.04525545455,91448.42715327273,False
1283982403734255309,1,1.0,4,apartamento,227777128,Centro,Studio/1q,67,100295.3334,593.4635112426035,586.6667,2025-01-30,2025-04-20,216614.1816035503,129968.50896213017,False
784598714032826222,4,4.0,12,apartamento,491528799,Meia Praia,3q+,71,167566.0002,1188.4113489361703,1200.0,2025-01-14,2025-04-07,433770.14236170216,260262.0854170213,False
599368528094352718,3,0.0,6,apartamento,237271118,Meia Praia,3q+,24,20418.0,416.6938775510204,305.0,2025-02-06,2025-04-16,152093.26530612246,91255.95918367348,True
1028988415727336651,1,1.0,4,apartamento,489737906,Meia Praia,Studio/1q,70,39338.3333,561.97619,570.0,2025-01-17,2025-04-06,205121.30935,123072.78560999999,False
628340205412932131,1,1.0,4,apartamento,13675693,Morretes,Studio/1q,12,16400.0,512.5,400.0,2025-01-10,2025-03-03,187062.5,112237.5,True
760805979001764233,3,1.0,9,casa,487829416,Meia Praia,3q+,3,1950.0,650.0,650.0,2025-01-24,2025-01-26,237250.0,142350.0,False
739015384619300207,4,5.0,12,apartamento,25984866,Meia Praia,3q+,58,279428.2096,1605.9092505747126,1604.0,2025-02-02,2025-03-31,586156.8764597701,351694.1258758621,True
1259534245145609058,1,1.0,2,apartamento,227777128,Centro,Studio/1q,60,63500.9833,444.06282027972026,384.0,2025-01-15,2025-04-20,162082.92940209789,97249.75764125872,False
894985131313802009,3,2.0,8,apartamento,227777128,Meia Praia,3q+,68,117543.75,679.443641618497,627.0,2025-02-07,2025-04-20,247996.92919075143,148798.15751445084,False
53337464,2,2.0,6,apartamento,292810996,Meia Praia,2q,89,108313.0,656.4424242424243,550.0,2025-01-22,2025-04-20,239601.48484848486,143760.8909090909,False
604521043281534642,4,3.0,7,apartamento,454189646,Centro,3q+,27,25040.0,927.4074074074074,1080.0,2025-01-13,2025-03-14,338503.7037037037,203102.22222222222,True
1238321506456103932,2,2.0,6,apartamento,227777128,Centro,2q,76,150531.0,760.2575757575758,770.0,2025-02-04,2025-04-20,277494.01515151514,166496.4090909091,False
986407426689940399,2,2.0,5,apartamento,371795715,Meia Praia,2q,43,29335.0,293.35,300.0,2025-01-18,2025-04-17,107072.75000000001,64243.65000000001,True
963040775940890055,2,2.0,5,apartamento,227777128,Tabuleiro Dos Oliveiras,2q,81,153699.9999,714.8837204651163,644.0,2025-01-12,2025-04-20,260932.55796976745,156559.53478186048,False
38693604,3,2.0,8,apartamento,226638643,Meia Praia,3q+,85,100200.0,596.4285714285714,650.0,2025-01-21,2025-04-20,217696.42857142858,130617.85714285714,False
791313913845076166,4,2.0,8,apartamento,493033982,Meia Praia,3q+,50,42500.0,850.0,850.0,2025-02-09,2025-04-06,310250.0,186150.0,False
20618105,2,2.0,5,apartamento,147375383,Meia Praia,2q,44,82484.7571,649.4862763779528,634.3333,2025-01-13,2025-03-06,237062.49087795278,142237.49452677165,False
35826155,2,2.0,6,apartamento,269489781,Meia Praia,2q,20,11800.0,590.0,590.0,2025-04-01,2025-04-20,215350.0,129210.0,True
45531969,3,2.0,8,apartamento,43117008,Meia Praia,3q+,53,59002.8,648.3824175824176,650.0,2025-02-16,2025-04-20,236659.58241758242,141995.74945054945,True
1060712994513047104,2,2.0,5,apartamento,236312282,Morretes,2q,78,84242.75,448.09973404255317,427.0,2025-01-11,2025-04-20,163556.4029255319,98133.84175531914,True
1274679812745645557,1,1.0,4,apartamento,227777128,Centro,Studio/1q,88,124881.8334,594.6753971428572,607.0,2025-01-14,2025-04-20,217056.51995714285,130233.9119742857,False
16253828,3,2.0,7,apartamento,94785537,Meia Praia,3q+,73,308198.0,1605.1979166666667,1610.6666,2025-01-29,2025-04-19,585897.2395833334,351538.34375,False
14872547,2,2.0,5,apartamento,38708367,Meia Praia,2q,64,39249.25,613.26953125,690.75,2025-01-27,2025-03-31,223843.37890625,134306.02734375,True
790431243381422888,3,3.0,8,apartamento,245132330,Meia Praia,3q+,104,250524.6666,956.2010175572519,1000.0,2025-01-07,2025-04-20,349013.371408397,209408.02284503818,False
17570590,4,3.0,10,apartamento,10844239,Meia Praia,3q+,68,177868.0,1560.2456140350878,1574.0,2025-01-12,2025-04-20,569489.6491228071,341693.7894736842,True
580589381711973141,2,2.0,4,apartamento,378773794,Morretes,2q,52,21050.0,404.8076923076923,350.0,2025-02-05,2025-04-06,147754.8076923077,88652.88461538461,False
577333685681759877,2,2.0,6,apartamento,448386175,Meia Praia,2q,38,51333.5,546.1010638297872,498.0,2025-01-16,2025-04-20,199326.88829787233,119596.13297872338,True
1285538056394050628,2,2.0,7,apartamento,227777128,Centro,2q,97,268693.75,1079.0913654618473,1320.0,2025-01-06,2025-04-20,393868.3483935743,236321.00903614456,False
45711835,4,2.0,10,apartamento,364423090,Meia Praia,3q+,13,14250.0,890.625,900.0,2025-02-05,2025-02-23,325078.125,195046.875,False
17294276,4,4.0,9,apartamento,116665407,Meia Praia,3q+,47,89342.0001,992.68889,850.0,2025-01-30,2025-04-20,362331.44485,217398.86691,False
29761442,3,2.0,7,apartamento,114511450,Meia Praia,3q+,11,14360.5,512.875,380.0,2025-02-09,2025-03-14,187199.375,112319.625,False
734774611454860165,4,3.0,8,apartamento,374285557,Meia Praia,3q+,64,94233.25,615.9035947712418,625.0,2025-02-10,2025-04-20,224804.81209150326,134882.88725490196,False
1058193595817353204,2,2.0,6,apartamento,277188310,Tabuleiro Dos Oliveiras,2q,33,35115.5,394.5561797752809,400.0,2025-02-09,2025-04-20,144013.00561797753,86407.80337078651,True
32585103,2,2.0,5,apartamento,5726206,Meia Praia,2q,57,60709.0,449.6962962962963,600.0,2025-01-28,2025-04-15,164139.14814814815,98483.48888888888,True
1025356251415331533,2,2.0,5,apartamento,224034525,Morretes,2q,36,29494.0,368.675,350.0,2025-01-17,2025-04-20,134566.375,80739.825,True
525472560929976068,3,3.0,8,apartamento,435690796,Meia Praia,3q+,87,228052.5001,1055.7986115740741,1090.0,2025-01-09,2025-04-20,385366.49322453706,231219.89593472224,False
1207864392976162235,1,1.0,4,apartamento,219316956,Centro,Studio/1q,98,127611.0,554.8304347826087,600.0,2025-01-13,2025-04-20,202513.10869565216,121507.86521739129,False
802922826036667371,3,3.0,8,apartamento,236833168,Meia Praia,3q+,64,77500.0,1210.9375,1200.0,2025-02-02,2025-04-06,441992.1875,265195.3125,True
50059423,2,2.0,6,apartamento,182050913,Meia Praia,2q,40,45897.3334,521.5606068181819,500.0,2025-02-15,2025-04-16,190369.6214886364,114221.77289318183,True
39715668,2,1.0,4,apartamento,305132451,Casa Branca,2q,65,35887.5,233.03571428571428,230.0,2025-01-14,2025-04-19,85058.03571428571,51034.82142857143,False
46116173,2,2.0,6,apartamento,92782985,Meia Praia,2q,31,28699.5,415.9347826086956,300.0,2025-02-25,2025-04-20,151816.1956521739,91089.71739130434,True
939698664229028471,2,2.0,6,apartamento,526864320,Morretes,2q,39,27953.5,317.65340909090907,300.0,2025-01-23,2025-04-16,115943.49431818181,69566.09659090909,True
1182070530301053205,1,1.0,4,apartamento,227777128,Centro,Studio/1q,76,104063.5834,598.0665712643678,575.0,2025-01-15,2025-04-20,218294.29851149424,130976.57910689653,False
15909831,3,3.0,6,apartamento,101640501,Meia Praia,3q+,78,142246.5001,752.6269846560847,790.0,2025-02-02,2025-04-20,274708.8493994709,164825.30963968253,True
844864653127085626,3,3.0,8,apartamento,53499566,Meia Praia,3q+,76,208681.1671,1048.6490809045226,1090.0,2025-01-12,2025-04-20,382756.91453015077,229654.14871809047,False
30922946,1,1.0,2,outros,168195965,Meia Praia,Studio/1q,71,14172.0,199.6056338028169,150.0,2025-01-12,2025-04-06,72856.05633802817,43713.6338028169,True
40576710,4,2.0,10,casa,312877252,Meia Praia,3q+,59,31950.0,541.5254237288135,500.0,2025-01-22,2025-04-17,197656.77966101692,118594.06779661015,False
572368704250611987,2,2.0,5,apartamento,187183025,Meia Praia,2q,36,18239.0,506.6388888888889,550.0,2025-02-23,2025-04-07,184923.19444444447,110953.91666666667,True
46222390,2,1.0,6,apartamento,174214314,Meia Praia,2q,73,35283.0,483.32876712328766,500.0,2025-01-30,2025-04-19,176415.0,105849.0,False
38980085,3,3.0,8,apartamento,18945210,Meia Praia,3q+,90,224874.0,995.0176991150443,930.0,2025-01-13,2025-04-20,363181.4601769911,217908.87610619466,False
38899673,2,1.0,4,apartamento,31885329,Morretes,2q,78,117113.6052,565.7662086956522,500.0,2025-01-23,2025-04-19,206504.66617391305,123902.79970434782,False
51507847,3,2.0,6,apartamento,291010584,Meia Praia,3q+,16,7000.0,437.5,400.0,2025-02-19,2025-04-07,159687.5,95812.5,False
703538637731385185,2,1.0,6,apartamento,115375904,Meia Praia,2q,76,77757.16668,407.10558471204183,404.5,2025-01-28,2025-04-20,148593.53841989528,89156.12305193716,True
1209010210831577821,3,3.0,8,apartamento,550084557,Centro,3q+,77,83365.0,1082.6623376623377,1000.0,2025-01-19,2025-04-05,395171.75324675324,237103.05194805193,False
792184367926408145,2,2.0,6,apartamento,266264213,Meia Praia,2q,57,40824.66668,385.1383649056604,396.0,2025-02-17,2025-04-19,140575.50319056606,84345.30191433964,False
53825192,3,3.0,7,apartamento,416640660,Meia Praia,3q+,50,95699.45,929.1208737864077,633.0,2025-01-18,2025-04-20,339129.11893203884,203477.4713592233,True
20863370,3,3.0,7,apartamento,148104047,Meia Praia,3q+,18,9142.75,507.93055555555554,500.0,2025-03-19,2025-04-13,185394.65277777778,111236.79166666667,True
54287612,2,2.0,6,apartamento,330683989,Centro,2q,63,57987.00006,426.37500044117644,399.0,2025-01-28,2025-04-20,155626.8751610294,93376.12509661763,False
10340400,3,2.0,6,apartamento,10735772,Meia Praia,3q+,6,5400.0,300.0,300.0,2025-03-06,2025-03-19,109500.0,65700.0,False
36632832,3,2.0,8,apartamento,274985150,Meia Praia,3q+,74,110191.5,576.9188481675393,450.0,2025-01-15,2025-04-20,210575.37958115185,126345.2277486911,False
834645644371228115,1,1.0,2,outros,502728316,Centro,Studio/1q,38,11400.0,300.0,300.0,2025-01-22,2025-02-28,109500.0,65700.0,False
40236441,1,1.0,2,casa,106009433,Morretes,Studio/1q,47,11151.0,237.25531914893617,193.0,2025-01-14,2025-03-31,86598.1914893617,51958.914893617024,True
734707774394612996,3,2.0,9,apartamento,426641992,Meia Praia,3q+,53,75147.5,1417.877358490566,1400.0,2025-01-29,2025-04-06,517525.23584905657,310515.1415094339,True
53448627,3,2.0,12,apartamento,230786695,Meia Praia,3q+,26,35764.66676,525.9509817647058,475.0,2025-01-22,2025-03-09,191972.10834411762,115183.26500647057,False
44153810,2,1.0,4,apartamento,155422184,Alto Sao Bento,2q,48,9042.0,188.375,199.0,2025-03-04,2025-04-20,68756.875,41254.125,False
766788707373767791,3,3.0,8,apartamento,99937934,Meia Praia,3q+,40,43182.55,490.71079545454546,520.0,2025-02-09,2025-04-19,179109.4403409091,107465.66420454545,True
580407424598756855,3,2.0,10,apartamento,175710937,Meia Praia,3q+,23,27837.8333,471.82768305084744,365.0,2025-02-28,2025-04-07,172217.1043135593,103330.26258813558,True
40351988,3,2.0,7,apartamento,25547312,Meia Praia,3q+,52,51426.0,364.72340425531917,333.0,2025-02-15,2025-04-14,133124.0425531915,79874.42553191491,True
11567423,3,2.0,6,apartamento,61107521,Centro,3q+,67,144831.0,856.9881656804733,790.0,2025-01-20,2025-04-20,312800.68047337275,187680.40828402364,False
762916089194134311,2,2.0,5,apartamento,485340941,Centro,2q,104,272200.0,1008.1481481481482,1000.0,2025-01-07,2025-04-20,367974.0740740741,220784.44444444447,False
1193347652334673191,3,3.0,6,apartamento,416640660,Meia Praia,3q+,66,162109.1,959.2254437869823,1025.0,2025-02-02,2025-04-15,350117.28698224854,210070.37218934912,True
1265295313956605287,1,1.0,2,apartamento,227777128,Centro,Studio/1q,79,80664.4167,397.36165862068964,372.0,2025-01-11,2025-04-20,145037.0053965517,87022.20323793103,False
40400432,3,2.0,8,apartamento,49547377,Ilhota,3q+,64,37538.0,586.53125,500.0,2025-01-11,2025-04-07,214083.90625,128450.34375,False
1066545050089987954,2,1.0,6,apartamento,166763317,Meia Praia,2q,81,87740.0,471.7204301075269,400.0,2025-01-14,2025-04-20,172177.95698924732,103306.7741935484,False
46550767,3,2.0,8,apartamento,162121775,Meia Praia,3q+,47,106870.5,757.9468085106383,800.0,2025-01-28,2025-03-31,276650.585106383,165990.35106382982,False
41786765,3,3.0,8,apartamento,167138552,Meia Praia,3q+,13,3250.0,250.0,250.0,2025-03-29,2025-04-10,91250.0,54750.0,False
9327293,4,3.0,9,apartamento,48408494,Meia Praia,3q+,33,30439.5,922.4090909090909,900.0,2025-01-27,2025-03-31,336679.3181818182,202007.5909090909,True
12359560,3,3.0,6,apartamento,24743808,Meia Praia,3q+,51,70033.6661,700.336661,602.5,2025-02-13,2025-04-20,255622.881265,153373.728759,False
53986731,3,2.0,6,apartamento,431890947,Centro,3q+,15,14349.333279999999,318.87407288888886,300.5,2025-03-06,2025-03-30,116389.03660444444,69833.42196266666,True
39820601,2,2.0,6,apartamento,204156283,Meia Praia,2q,33,11385.0,345.0,345.0,2025-03-05,2025-04-06,125925.0,75555.0,False
1265370363028714118,1,1.0,2,apartamento,227777128,Centro,Studio/1q,84,80307.25,399.53855721393035,382.0,2025-01-12,2025-04-20,145831.5733830846,87498.94402985075,False
1043497443334655968,2,2.0,5,apartamento,125705698,Centro,2q,42,36575.1667,870.8373023809525,870.0,2025-03-06,2025-04-20,317855.6153690476,190713.36922142855,False
766156195693050227,5,5.0,16,apartamento,108479878,Meia Praia,3q+,53,97368.5,1837.1415094339623,1897.0,2025-02-10,2025-04-07,670556.6509433963,402333.99056603777,False
16662563,4,3.0,11,apartamento,25984866,Meia Praia,3q+,62,321408.0,1728.0,1728.0,2025-01-29,2025-03-31,630720.0,378432.0,True
45512442,4,2.0,8,apartamento,80526805,Centro,3q+,61,41253.5,676.2868852459017,790.0,2025-01-10,2025-04-07,246844.7131147541,148106.82786885244,False
45726200,3,3.0,11,apartamento,108479878,Meia Praia,3q+,45,175989.5,1491.4364406779662,1590.0,2025-01-11,2025-04-20,544374.3008474576,326624.58050847455,False
48254075,2,2.0,5,apartamento,59078946,Meia Praia,2q,20,25019.0,490.5686274509804,509.0,2025-01-29,2025-02-28,179057.54901960783,107434.5294117647,True
45803876,3,3.0,7,apartamento,31856877,Meia Praia,3q+,78,89345.5,531.8184523809524,450.0,2025-01-20,2025-04-20,194113.73511904763,116468.24107142858,True
